,sender,recipients,date,subject
65,ruscella.mies.haber,linda.lagos,2014-01-06 15:30:00,re: craft night
65,ruscella.mies.haber,ruscella.mies.haber,2014-01-06 15:30:00,re: craft night
65,ruscella.mies.haber,carla.forluniau,2014-01-06 15:30:00,re: craft night
65,ruscella.mies.haber,cornelia.lais,2014-01-06 15:30:00,re: craft night
66,mat.bramar,rachel.pantanal,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,lars.azada,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,felix.balas,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,isande.borrasca,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,axel.calzas,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,gustav.cazar,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,lidelse.dedos,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,birgitta.frente,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,vira.frente,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,adra.nubarron,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,marin.onda,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,kare.orilla,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,elsa.orilla,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,brand.tempestad,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,ingrid.barranco,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,ada.campo-corrente,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,sten.sanjorge jr.,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,orhan.strum,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,willem.vasco-pais,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,bertrand.ovan,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,albina.hafon,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,benito.hawelon,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,claudio.hawelon,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,henk.mies,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,valeria.morlun,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,adan.morlun,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,cecilia.morluniau,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,irene.nant,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,dylan.scozzese,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,lucas.alcazar,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,isak.baza,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,linnea.bergen,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,nils.calixto,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,sven.flecha,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,hideki.cocinaro,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,inga.ferro,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,loreto.bodrogi,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,isia.vann,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,stenig.fusil,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,hennie.osvaldo,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,kanon.herrero,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,varja.lagos,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,minke.mies,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,felix.resumir,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,edvard.vann,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,emile.arpa,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,varro.awelon,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,mat.bramar,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,dante.coginian,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,carla.forluniau,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,linda.lagos,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,cornelia.lais,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,ruscella.mies.haber,2014-01-06 15:42:00,all staff announcement
66,mat.bramar,anda.ribera,2014-01-06 15:42:00,all staff announcement
67,ruscella.mies.haber,rachel.pantanal,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,lars.azada,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,felix.balas,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,isande.borrasca,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,axel.calzas,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,gustav.cazar,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,lidelse.dedos,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,birgitta.frente,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,vira.frente,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,adra.nubarron,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,marin.onda,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,kare.orilla,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,elsa.orilla,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,brand.tempestad,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,ingrid.barranco,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,ada.campo-corrente,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,sten.sanjorge jr.,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,orhan.strum,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,willem.vasco-pais,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,bertrand.ovan,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,albina.hafon,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,benito.hawelon,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,claudio.hawelon,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,henk.mies,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,valeria.morlun,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,adan.morlun,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,cecilia.morluniau,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,irene.nant,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,dylan.scozzese,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,lucas.alcazar,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,isak.baza,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,linnea.bergen,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,nils.calixto,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,sven.flecha,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,hideki.cocinaro,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,inga.ferro,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,loreto.bodrogi,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,isia.vann,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,stenig.fusil,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,hennie.osvaldo,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,kanon.herrero,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,varja.lagos,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,minke.mies,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,felix.resumir,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,edvard.vann,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,emile.arpa,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,varro.awelon,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,mat.bramar,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,dante.coginian,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,carla.forluniau,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,linda.lagos,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,cornelia.lais,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,ruscella.mies.haber,2014-01-06 15:54:00,"good morning, gastech!"
67,ruscella.mies.haber,anda.ribera,2014-01-06 15:54:00,"good morning, gastech!"
68,lucas.alcazar,dante.coginian,2014-01-06 15:58:00,re: congratulations on your service anniversary
69,adra.nubarron,isande.borrasca,2014-01-06 16:21:00,re: wellhead flow rate data
69,adra.nubarron,elsa.orilla,2014-01-06 16:21:00,re: wellhead flow rate data
69,adra.nubarron,felix.balas,2014-01-06 16:21:00,re: wellhead flow rate data
69,adra.nubarron,brand.tempestad,2014-01-06 16:21:00,re: wellhead flow rate data
69,adra.nubarron,kare.orilla,2014-01-06 16:21:00,re: wellhead flow rate data
69,adra.nubarron,adra.nubarron,2014-01-06 16:21:00,re: wellhead flow rate data
69,adra.nubarron,lars.azada,2014-01-06 16:21:00,re: wellhead flow rate data
69,adra.nubarron,marin.onda,2014-01-06 16:21:00,re: wellhead flow rate data
69,adra.nubarron,gustav.cazar,2014-01-06 16:21:00,re: wellhead flow rate data
70,lars.azada,axel.calzas,2014-01-06 16:31:00,re: meeting
71,axel.calzas,lars.azada,2014-01-06 16:37:00,re: meeting
72,adan.morlun,irene.nant,2014-01-06 16:38:00,re: facilities preparations for vip visit
72,adan.morlun,dante.coginian,2014-01-06 16:38:00,re: facilities preparations for vip visit
72,adan.morlun,emile.arpa,2014-01-06 16:38:00,re: facilities preparations for vip visit
72,adan.morlun,varro.awelon,2014-01-06 16:38:00,re: facilities preparations for vip visit
72,adan.morlun,cecilia.morluniau,2014-01-06 16:38:00,re: facilities preparations for vip visit
72,adan.morlun,claudio.hawelon,2014-01-06 16:38:00,re: facilities preparations for vip visit
72,adan.morlun,henk.mies,2014-01-06 16:38:00,re: facilities preparations for vip visit
72,adan.morlun,dylan.scozzese,2014-01-06 16:38:00,re: facilities preparations for vip visit
72,adan.morlun,benito.hawelon,2014-01-06 16:38:00,re: facilities preparations for vip visit
73,nils.calixto,kanon.herrero,2014-01-06 16:39:00,re: late for meeting
74,dylan.scozzese,irene.nant,2014-01-06 16:39:00,re: route suggestion for next shift
74,dylan.scozzese,cecilia.morluniau,2014-01-06 16:39:00,re: route suggestion for next shift
74,dylan.scozzese,dylan.scozzese,2014-01-06 16:39:00,re: route suggestion for next shift
75,ruscella.mies.haber,mat.bramar,2014-01-06 16:44:00,re: question - protocol for vip visit
75,ruscella.mies.haber,anda.ribera,2014-01-06 16:44:00,re: question - protocol for vip visit
75,ruscella.mies.haber,rachel.pantanal,2014-01-06 16:44:00,re: question - protocol for vip visit
75,ruscella.mies.haber,linda.lagos,2014-01-06 16:44:00,re: question - protocol for vip visit
75,ruscella.mies.haber,ruscella.mies.haber,2014-01-06 16:44:00,re: question - protocol for vip visit
75,ruscella.mies.haber,carla.forluniau,2014-01-06 16:44:00,re: question - protocol for vip visit
75,ruscella.mies.haber,cornelia.lais,2014-01-06 16:44:00,re: question - protocol for vip visit
76,kanon.herrero,nils.calixto,2014-01-06 16:53:00,re: late for meeting
77,dante.coginian,lucas.alcazar,2014-01-06 16:55:00,re: congratulations on your service anniversary
78,dylan.scozzese,irene.nant,2014-01-06 16:55:00,re: route suggestion for next shift
78,dylan.scozzese,cecilia.morluniau,2014-01-06 16:55:00,re: route suggestion for next shift
78,dylan.scozzese,dylan.scozzese,2014-01-06 16:55:00,re: route suggestion for next shift
79,nils.calixto,kanon.herrero,2014-01-06 17:07:00,re: late for meeting
80,kanon.herrero,nils.calixto,2014-01-06 17:10:00,re: late for meeting
81,rachel.pantanal,claudio.hawelon,2014-01-06 17:34:00,re: are you buying coffee?
82,irene.nant,irene.nant,2014-01-06 17:52:00,re: route suggestion for next shift
82,irene.nant,cecilia.morluniau,2014-01-06 17:52:00,re: route suggestion for next shift
82,irene.nant,dylan.scozzese,2014-01-06 17:52:00,re: route suggestion for next shift
83,marin.onda,isande.borrasca,2014-01-06 17:56:00,re: wellhead flow rate data
83,marin.onda,elsa.orilla,2014-01-06 17:56:00,re: wellhead flow rate data
83,marin.onda,felix.balas,2014-01-06 17:56:00,re: wellhead flow rate data
83,marin.onda,brand.tempestad,2014-01-06 17:56:00,re: wellhead flow rate data
83,marin.onda,kare.orilla,2014-01-06 17:56:00,re: wellhead flow rate data
83,marin.onda,adra.nubarron,2014-01-06 17:56:00,re: wellhead flow rate data
83,marin.onda,lars.azada,2014-01-06 17:56:00,re: wellhead flow rate data
83,marin.onda,marin.onda,2014-01-06 17:56:00,re: wellhead flow rate data
83,marin.onda,gustav.cazar,2014-01-06 17:56:00,re: wellhead flow rate data
84,dylan.scozzese,irene.nant,2014-01-06 17:57:00,re: route suggestion for next shift
84,dylan.scozzese,cecilia.morluniau,2014-01-06 17:57:00,re: route suggestion for next shift
84,dylan.scozzese,dylan.scozzese,2014-01-06 17:57:00,re: route suggestion for next shift
85,irene.nant,irene.nant,2014-01-06 18:01:00,re: route suggestion for next shift
85,irene.nant,cecilia.morluniau,2014-01-06 18:01:00,re: route suggestion for next shift
85,irene.nant,dylan.scozzese,2014-01-06 18:01:00,re: route suggestion for next shift
86,cecilia.morluniau,dylan.scozzese,2014-01-06 18:08:00,re: facilities preparations for vip visit
86,cecilia.morluniau,emile.arpa,2014-01-06 18:08:00,re: facilities preparations for vip visit
86,cecilia.morluniau,henk.mies,2014-01-06 18:08:00,re: facilities preparations for vip visit
86,cecilia.morluniau,adan.morlun,2014-01-06 18:08:00,re: facilities preparations for vip visit
86,cecilia.morluniau,valeria.morlun,2014-01-06 18:08:00,re: facilities preparations for vip visit
86,cecilia.morluniau,benito.hawelon,2014-01-06 18:08:00,re: facilities preparations for vip visit
86,cecilia.morluniau,albina.hafon,2014-01-06 18:08:00,re: facilities preparations for vip visit
86,cecilia.morluniau,claudio.hawelon,2014-01-06 18:08:00,re: facilities preparations for vip visit
87,mat.bramar,rachel.pantanal,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,lars.azada,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,felix.balas,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,isande.borrasca,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,axel.calzas,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,gustav.cazar,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,lidelse.dedos,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,birgitta.frente,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,vira.frente,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,adra.nubarron,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,marin.onda,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,kare.orilla,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,elsa.orilla,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,brand.tempestad,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,ingrid.barranco,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,ada.campo-corrente,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,sten.sanjorge jr.,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,orhan.strum,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,willem.vasco-pais,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,bertrand.ovan,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,albina.hafon,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,benito.hawelon,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,claudio.hawelon,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,henk.mies,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,valeria.morlun,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,adan.morlun,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,cecilia.morluniau,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,irene.nant,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,dylan.scozzese,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,lucas.alcazar,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,isak.baza,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,linnea.bergen,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,nils.calixto,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,sven.flecha,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,hideki.cocinaro,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,inga.ferro,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,loreto.bodrogi,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,isia.vann,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,stenig.fusil,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,hennie.osvaldo,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,kanon.herrero,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,varja.lagos,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,minke.mies,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,felix.resumir,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,edvard.vann,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,emile.arpa,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,varro.awelon,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,mat.bramar,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,dante.coginian,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,carla.forluniau,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,linda.lagos,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,cornelia.lais,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,ruscella.mies.haber,2014-01-07 08:27:00,service anniversaries!
87,mat.bramar,anda.ribera,2014-01-07 08:27:00,service anniversaries!
88,irene.nant,bertrand.ovan,2014-01-07 08:46:00,traffic advisory for today
88,irene.nant,varro.awelon,2014-01-07 08:46:00,traffic advisory for today
88,irene.nant,dante.coginian,2014-01-07 08:46:00,traffic advisory for today
88,irene.nant,adan.morlun,2014-01-07 08:46:00,traffic advisory for today
88,irene.nant,albina.hafon,2014-01-07 08:46:00,traffic advisory for today
88,irene.nant,claudio.hawelon,2014-01-07 08:46:00,traffic advisory for today
88,irene.nant,cecilia.morluniau,2014-01-07 08:46:00,traffic advisory for today
88,irene.nant,irene.nant,2014-01-07 08:46:00,traffic advisory for today
88,irene.nant,henk.mies,2014-01-07 08:46:00,traffic advisory for today
89,dylan.scozzese,irene.nant,2014-01-07 08:53:00,list of repairs needed
89,dylan.scozzese,adan.morlun,2014-01-07 08:53:00,list of repairs needed
89,dylan.scozzese,valeria.morlun,2014-01-07 08:53:00,list of repairs needed
