articleID|source|title|author|publish_date|location|sentence_index|sentence
23|The General Post|SANJORGE JR CONDEMNS POK LIKE TERRORISTS||2009-02-22|CENTRUM, Tethys|0|An official declaration sent by Sten Sanjorge, president of the Jr and the CEO of international GASTech, condemns the protectors of Kronos like "ileg韙imate" and organization of the "terrorist".
23|The General Post|SANJORGE JR CONDEMNS POK LIKE TERRORISTS||2009-02-22|CENTRUM, Tethys|1|The declaration came in answer to the meeting of the protest of Wednesday by the POK in the headquarters of GAStech - of Kronos.
23|The General Post|SANJORGE JR CONDEMNS POK LIKE TERRORISTS||2009-02-22|CENTRUM, Tethys|2|Rough 200 people collected in front of the mottos singing of the building of GAStech and the samples that shook that they alleged people have died the debt the results of the contamination of a site that it perforated of GAStech.
23|The General Post|SANJORGE JR CONDEMNS POK LIKE TERRORISTS||2009-02-22|CENTRUM, Tethys|3|Sanjorge Jr responded to the demands of will refr醤 of the contamination of GAStech, "We have worked untiring to solve - if it did not exceed - the international standards of the health been suitable upon with the government of Kronos before nobodies and everything being perforated."Ten
23|The General Post|SANJORGE JR CONDEMNS POK LIKE TERRORISTS||2009-02-22|CENTRUM, Tethys|4|demonstrators of POK were chained to the door of GAStech - Kronos except for entrance to the building.
23|The General Post|SANJORGE JR CONDEMNS POK LIKE TERRORISTS||2009-02-22|CENTRUM, Tethys|5|In very long Sanjorge Jr. of the declaration presents to his discussion, "if a person is arranged to violate in deprived characteristic, if a person is arranged to be chained to a door to avoid that a business works, if a person is arranged to break windows and to burn the cars in her own city, then that person is arranged to make any thing.
23|The General Post|SANJORGE JR CONDEMNS POK LIKE TERRORISTS||2009-02-22|CENTRUM, Tethys|6|And if a person is arranged to make any thing to obtain her goal of the end who presses fear in the common citizen.
23|The General Post|SANJORGE JR CONDEMNS POK LIKE TERRORISTS||2009-02-22|CENTRUM, Tethys|7|I fear what he will do later because I fear which he is able.
23|The General Post|SANJORGE JR CONDEMNS POK LIKE TERRORISTS||2009-02-22|CENTRUM, Tethys|8|When a people group uses fear and the violence to obtain its goals of the end is only one word for them there and that word is terrorist."The
23|The General Post|SANJORGE JR CONDEMNS POK LIKE TERRORISTS||2009-02-22|CENTRUM, Tethys|9|declaration concludes with Sanjorge Jr who demands that the government of the system of Kronos until assures "not only the security my employees, only all the citizens of Kronos."
24|International Times|Profile:  Elian Karel||2009-06-22||0|<<deleted image of Elian Karel speaking at a rally in Abila>>Voice of protest for some, popularist demagogue for others, Protectors of Kronos leader Elian Karel became a martyr and a rallying point for some; a figure of disdain and rabblerousing for others, and a political concern to the Kronosian government, within an event filled year, accented by his suspicious death on Friday.
24|International Times|Profile:  Elian Karel||2009-06-22||1|The leader of a forbearant environmental activist group, Karel had started a brand of politics all his own, that propelled the POK into the spotlight of this island nation.
24|International Times|Profile:  Elian Karel||2009-06-22||2|Fueled by a growing dissatisfaction with the heavy-handed Kronosian government, he started driving the POK into an action-based organization, instead of one waiting for their government to make things aright.
24|International Times|Profile:  Elian Karel||2009-06-22||3|Resurrecting the embers of the Juliana Vann campaign, the 10 year old girl who died from illnesses attributed to the government-favored GASTech corporation's industrial waste streams in 1998, Karel was arrested and thrown in jail following a POK-initiated human roadblock in front of GAStech headquarters in May.
24|International Times|Profile:  Elian Karel||2009-06-22||4|Karel died Wednesday while serving time in jail.
24|International Times|Profile:  Elian Karel||2009-06-22||5|The government of Kronos refuses comment on the circumstances of his death.
24|International Times|Profile:  Elian Karel||2009-06-22||6|Rather charismatic, Karel was able to inspire a crowd and draw attention to the POK social and political agenda.
24|International Times|Profile:  Elian Karel||2009-06-22||7|He could also tickle the funny bone of his audiences.
24|International Times|Profile:  Elian Karel||2009-06-22||8|Once, after GAStech CEO Sten Sanjorge Jr. likened the POK to a terrorist group in a press interview, Karel  quipped, "Sanjorge is a brilliant leader of GAStech.
24|International Times|Profile:  Elian Karel||2009-06-22||9|Do you know why he takes a ladder with him to the supermarket?
24|International Times|Profile:  Elian Karel||2009-06-22||10|He heard that food prices in Abila are really high.
24|International Times|Profile:  Elian Karel||2009-06-22||11|"However, his ability to engage ultimately with the strong armed Kronos government had never been clear.
24|International Times|Profile:  Elian Karel||2009-06-22||12|It is also unclear who will take his mantle in the POK now he is gone.
25|News Online Today|BRAZEN DAY TIME ASSAULT BY POK||2013-12-16|ABILA, Kronos|0|The brazen day time assault on two peace officers by the POK is just another violent, terroristic act in a long string of such acts.
26|Tethys News|To break off itself: The emergency to GAStech quarters construction [Updates]||2014-01-20||0|Update, 6:10 PM:  The executive jet of GAStech according to as reported it has arrived in Tethys bearing Sten Sanjorge Jr. some hours ago.
26|Tethys News|To break off itself: The emergency to GAStech quarters construction [Updates]||2014-01-20||1|The jet has been resupplied of fuel quickly and then it has been left for the international airport of Abila with six civil employees of GAStech on board.
27|News Online Today|Kronos Benefits from Foreign Investment||1998-01-19|ABILA, Kronos|0|Today is the fifth anniversary of President Araullo's visionary plan to bring foreign investment to Kronos, a bold act that has reaped tremendous benefits for our fair country.
27|News Online Today|Kronos Benefits from Foreign Investment||1998-01-19|ABILA, Kronos|1|These people claim that foreign investment is bad for our country, that it is diluting our culture and undermining our values.
27|News Online Today|Kronos Benefits from Foreign Investment||1998-01-19|ABILA, Kronos|2|The hypocrisy of bringing in foreigners to tell us that opening our country to foreigners is bad for us is ludicrous and is obviously a sign of mental illness in those who oppose our modernization.
28|Kronos Star|POK Protesters Vandalize Siopa District|Marcella Trapani|2011-06-20|ABILA, Kronos|0|A Protectors of Kronos demonstration in the streets of the Siopa district in downtown Abila resulted in numerous incidents of vandalism and opportunistic looting yesterday.
28|Kronos Star|POK Protesters Vandalize Siopa District|Marcella Trapani|2011-06-20|ABILA, Kronos|1|Crowd members spray painted the new POK logo on buildings and cars, broke shop windows, looted stores, and intimidated innocent bystanders.
28|Kronos Star|POK Protesters Vandalize Siopa District|Marcella Trapani|2011-06-20|ABILA, Kronos|2|The police were forced to use tear gas and water cannons to disperse the group of hooligans.
29|International News|POK Kidnaps GAStech Employees||2014-01-20|ABILA, Kronos|0|The Protectors of Kronos (POK) are suspected of kidnapping up to fourteen GAStech employees from their headquarters building earlier today.
29|International News|POK Kidnaps GAStech Employees||2014-01-20|ABILA, Kronos|1|Abila police quickly secured the building and interviewed the remaining GAStech employees.
29|International News|POK Kidnaps GAStech Employees||2014-01-20|ABILA, Kronos|2|One employee, Edvard Vann of Abila, was questioned for hours because he shares a family name with several known POK members.
29|International News|POK Kidnaps GAStech Employees||2014-01-20|ABILA, Kronos|3|Vann denied involvement with the POK and claimed to have no knowledge of the kidnapping.
29|International News|POK Kidnaps GAStech Employees||2014-01-20|ABILA, Kronos|4|Tethyn federal law enforcement and representatives from the Tethyn Ministry of Foreign affairs flew to Kronos and were escorted to Abila police headquarters.
30|Modern Rubicon|ON SCENE BLOG||2014-01-21||0|850 21 January 2014 - DAY TWO of the event of GAStech - we are attending the news conference of unit of the police of Abila previewed for the 9:00.
31|Kronos Star|Breaking: Emergency at GAStech Headquarters Building [Updates]|Cato Rossini, Marcella Trapani|2014-01-20||0|Update, 6:30 PM:  The GAStech executive jet arrived at the airport.
31|Kronos Star|Breaking: Emergency at GAStech Headquarters Building [Updates]|Cato Rossini, Marcella Trapani|2014-01-20||1|The occupants were taken by limousine to the GAStech building.
32|Tethys News|To break off itself: The emergency to GAStech quarters construction [updates]||2014-01-20||0|Update, 6:40 PM:  There is the speculation that the personal of GAStech that they have arrived from Tethys are expert of emergency that they are helping the police with the search.
33|Homeland Illumination|Maha Salo|7 September 2012||ABILA, Kronos|0|Thousands of people lined the roads on Thursday in a display of antigovernment solidarity.
33|Homeland Illumination|Maha Salo|7 September 2012||ABILA, Kronos|1|Among the demonstrators was Mestache Vardshvna, 23, from the west coast of Kronos.
33|Homeland Illumination|Maha Salo|7 September 2012||ABILA, Kronos|2|"We're trying to get the attention of our government," he told the Homeland Illumination.
33|Homeland Illumination|Maha Salo|7 September 2012||ABILA, Kronos|3|"This is important, so I took time off from work to be a part of this important event.
33|Homeland Illumination|Maha Salo|7 September 2012||ABILA, Kronos|4|"He was one of many who wielded their power of free speech to voice their concern with the current lack of government transparency with public monies.
33|Homeland Illumination|Maha Salo|7 September 2012||ABILA, Kronos|5|"They need to be aware that we know what they're doing," added Vardshvna.
33|Homeland Illumination|Maha Salo|7 September 2012||ABILA, Kronos|6|"You can't just steal our money and think you can get away with it."Posters with colorful images of Elian Karel and Juliana Vann were reminders of the heavy toll already paid by leaders and innocents.
33|Homeland Illumination|Maha Salo|7 September 2012||ABILA, Kronos|7|Karel was the prior leader of the Protectors of Kronos before his premature death in 2009.
33|Homeland Illumination|Maha Salo|7 September 2012||ABILA, Kronos|8|His death, thought to be a murder by many, prompted annul rallies to bring the message of the Protectors of Kronos to the public.
33|Homeland Illumination|Maha Salo|7 September 2012||ABILA, Kronos|9|Juliana Vann died in 1998 of cancer caused by environmental toxins in her drinking water.
33|Homeland Illumination|Maha Salo|7 September 2012||ABILA, Kronos|10|She had just turned ten years old.
34|Central Bulletin|ANNIVERSARY OF PROTESTS||2010-06-14|ABILA, Kronos|0|Last year spontaneous protests and riots broke out around Abila in response to the death of Elian Karel, a Protectors of Kronos (POK) activist.
34|Central Bulletin|ANNIVERSARY OF PROTESTS||2010-06-14|ABILA, Kronos|1|Officials fear a repeat of last year's violent activities around the city on the upcoming anniversary of Karel's death on June 19.Government officials issued a brief statement assuring the people of Abila that their "safety is of the utmost importance.
34|Central Bulletin|ANNIVERSARY OF PROTESTS||2010-06-14|ABILA, Kronos|2|Groups like the Protectors of Kronos operate by fear, attempting to change lives and government through fear.
34|Central Bulletin|ANNIVERSARY OF PROTESTS||2010-06-14|ABILA, Kronos|3|The brief government statement ended there with a promise not to back down to protesters, if there are indeed protests.
